protein	species	construct	bait	replicate	intensity	batch
NbE05062862.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.744822218607036	R0563
NbE05062862.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.6978613237290445	R0563
NbE05062862.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.7995614984110606	R0563
NbE05062893.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.111962370985307	R0563
NbE05062893.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.094998662575857	R0563
NbE05062893.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.016737243859908	R0563
NbE05062893.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.3102037140620366	R0563
NbE05062893.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.20906089181029	R0563
NbE05062893.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2202675091267605	R0563
NbE05062893.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.7036098135379223	R0563
NbE05062893.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.8747592559945004	R0563
NbE05062893.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.56641594929134	R0563
NbE05063035.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.9884137424688592	R0563
NbE05063035.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.6500339803435224	R0563
NbE05063035.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.6736748731630176	R0563
NbE05063035.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.11765020164565776	R0563
NbE05063035.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.14836757948219592	R0563
NbE05063035.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.02457317259804625	R0563
NbE05063035.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.1605096195224487	R0563
NbE05063035.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.1695286403236533	R0563
NbE05063035.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.3250392847315524	R0563
NbE05063141.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.1150553593002651	R0563
NbE05063141.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.06052586676668156	R0563
NbE05063141.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.2350745067634349	R0563
NbE05063141.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.6779871321337073	R0563
NbE05063141.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.6696002864605671	R0563
NbE05063141.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.45598600713562193	R0563
NbE05063141.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	0.14469357634068736	R0563
NbE05063141.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	0.14934331374991675	R0563
NbE05063141.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	0.1241262579273564	R0563
NbE05063167.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.6855562472242486	R0563
NbE05063167.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.7493819082041655	R0563
NbE05063167.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.7632824769552257	R0563
NbE05063167.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.16024411892546328	R0563
NbE05063167.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.4472743586314225	R0563
NbE05063167.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.36297877983810595	R0563
NbE05063167.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.2626711735261966	R0563
NbE05063167.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.239066284425316	R0563
NbE05063167.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2885976523673954	R0563
NbE05063168.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.8642785143037885	R0563
NbE05063168.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.873397101473827	R0563
NbE05063168.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.8879497462088811	R0563
NbE05063168.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.372372006890366	R0563
NbE05063168.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.3232320524157442	R0563
NbE05063168.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.4137082376633525	R0563
NbE05063168.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.8658133109589814	R0563
NbE05063168.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.3249581020443262	R0563
NbE05063168.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.1842789577633361	R0563
NbE05063379.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.917430886916129	R0563
NbE05063379.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0272271050311093	R0563
NbE05063379.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.0586518731588794	R0563
NbE05063379.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.7260500954086053	R0563
NbE05063379.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.7220251975982221	R0563
NbE05063379.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.5634676955113935	R0563
NbE05063379.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.47733460328688	R0563
NbE05063379.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.506019369760207	R0563
NbE05063379.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.4511694820752583	R0563
NbE05063558.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.0336787903356963	R0563
NbE05063558.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.9158907644108678	R0563
NbE05063558.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9791638349743735	R0563
NbE05063558.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.6189762937833092	R0563
NbE05063558.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.31643666521405167	R0563
NbE05063558.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.8887927324961455	R0563
NbE05063558.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	1.9476076854487234	R0563
NbE05063558.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	1.7116142408710862	R0563
NbE05063558.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	1.9782158889979276	R0563
NbE05063564.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.137235967669661	R0563
NbE05063564.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.2609240165734044	R0563
NbE05063564.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.2542601834744695	R0563
NbE05063564.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.999160066792903	R0563
NbE05063564.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.212642213044397	R0563
NbE05063564.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.0994912868646973	R0563
NbE05063564.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.0184218236431644	R0563
NbE05063564.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.800823555386391	R0563
NbE05063564.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.0628854326194304	R0563
NbE05063979.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.6329533863537402	R0563
NbE05063979.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.8921894833985324	R0563
NbE05063979.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.9672936034196402	R0563
NbE05063979.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.852129013656436	R0563
NbE05063979.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.0195947006129042	R0563
NbE05063979.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.8036430939564008	R0563
NbE05063979.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.117224775059651	R0563
NbE05063979.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.018427584069587	R0563
NbE05063979.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.0189766871189274	R0563
NbE05064048.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.8048079029870929	R0563
NbE05064048.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.805709909412988	R0563
NbE05064048.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.752711730950928	R0563
NbE05064048.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.19570251382008605	R0563
NbE05064048.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.17477267294133247	R0563
NbE05064048.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.19574189642928372	R0563
NbE05064048.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.5359619184870307	R0563
NbE05064048.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.5116586622071485	R0563
NbE05064048.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.4946164653187553	R0563
NbE05064075.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.950722253488214	R0563
NbE05064075.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.057965201123486	R0563
NbE05064075.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.129827509208522	R0563
NbE05064075.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.109981087319742	R0563
NbE05064075.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.1549216938921196	R0563
NbE05064075.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.9631060993061142	R0563
NbE05064075.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.0305141442136074	R0563
NbE05064075.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.0824619450609814	R0563
NbE05064075.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.035195477229116	R0563
NbE05064114.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.5386353781533284	R0563
NbE05064114.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.3108087712552106	R0563
NbE05064114.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.255079321205858	R0563
NbE05064114.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.215305847396959	R0563
NbE05064114.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2972662324290472	R0563
NbE05064114.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.1098150927590087	R0563
NbE05064114.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.3062922477175807	R0563
NbE05064114.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.3015102902904374	R0563
NbE05064114.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2371684210664102	R0563
NbE05064169.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.5795678334601098	R0563
NbE05064169.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.44277336179819177	R0563
NbE05064169.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.4316099182029149	R0563
NbE05064169.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.3146621554745304	R0563
NbE05064169.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.3696737331141007	R0563
NbE05064169.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.2903252316129437	R0563
NbE05064169.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.632390952128666	R0563
NbE05064169.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.5990764090164205	R0563
NbE05064169.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.700993485595785	R0563
NbE05064266.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.2560487487569363	R0563
NbE05064266.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.253509121732773	R0563
NbE05064266.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.3385644096142237	R0563
NbE05064266.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.25122322502853	R0563
NbE05064266.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.2473432761797048	R0563
NbE05064266.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2973664206924536	R0563
NbE05064266.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.7684384787656848	R0563
NbE05064266.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.7267064705669606	R0563
NbE05064266.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.5099858728416463	R0563
NbE05064318.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.1690921657075526	R0563
NbE05064318.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.0028469639889894	R0563
NbE05064318.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.1436884562880647	R0563
NbE05064318.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.011335334714494	R0563
NbE05064318.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.9547659771690602	R0563
NbE05064318.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.9637234830107895	R0563
NbE05064318.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.679667985870206	R0563
NbE05064318.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.6291575304771309	R0563
NbE05064318.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.814438107285286	R0563
NbE05064384.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.262135406411009	R0563
NbE05064384.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.4593741208784867	R0563
NbE05064384.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.3606187469214162	R0563
NbE05064384.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.5923184171666829	R0563
NbE05064384.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.42700415399671865	R0563
NbE05064384.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.7260629361598527	R0563
NbE05064384.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.5212701070398417	R0563
NbE05064384.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.5161504956208351	R0563
NbE05064384.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.48006204230701566	R0563
NbE05064389.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.077606984998533	R0563
NbE05064389.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.00046406220149	R0563
NbE05064389.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.0570098966936907	R0563
NbE05064389.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.093983961944392	R0563
NbE05064389.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.0349245864119654	R0563
NbE05064389.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.064703905101479	R0563
NbE05064389.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.9640732569166356	R0563
NbE05064389.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.2692406887708378	R0563
NbE05064389.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.4119239092669372	R0563
NbE05064396.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.0454612079629462	R0563
NbE05064396.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0674752339461104	R0563
NbE05064396.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.9798349510834115	R0563
NbE05064396.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.7177799681038236	R0563
NbE05064396.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.42685037737819365	R0563
NbE05064396.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.3457984672606084	R0563
NbE05064396.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.1265254060816456	R0563
NbE05064396.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.1110108215322338	R0563
NbE05064396.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.1469326276734066	R0563
NbE05064496.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.138191061803727	R0563
NbE05064496.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.0186368180849295	R0563
NbE05064496.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.0738869813121106	R0563
NbE05064496.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.9098970198967906	R0563
NbE05064496.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.2069488591865545	R0563
NbE05064496.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.1247374274852318	R0563
NbE05064496.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.2862640476391185	R0563
NbE05064496.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.30095741904446	R0563
NbE05064496.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.307297701486642	R0563
NbE05064533.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.05584765445233722	R0563
NbE05064533.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.07304042716143046	R0563
NbE05064533.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.11315690567070658	R0563
NbE05064533.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.07245890205645139	R0563
NbE05064533.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.17254633736910918	R0563
NbE05064533.1	Nb	35S	LST8	3 MaxLFQ Intensity	0.2620953025577304	R0563
NbE05064533.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.3086268784015544	R0563
NbE05064533.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.2831580676709406	R0563
NbE05064533.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.2589922701328398	R0563
NbE05064542.1	Nb	35S	GFP	1 MaxLFQ Intensity	-2.0347352581004543	R0563
NbE05064542.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.9783400956109614	R0563
NbE05064542.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.8614029046803973	R0563
NbE05064542.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.5387524968334079	R0563
NbE05064542.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.622547878351395	R0563
NbE05064542.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.5052006004088327	R0563
NbE05064542.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.4529827578926975	R0563
NbE05064542.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.5676956332132141	R0563
NbE05064542.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.4306596868205252	R0563
NbE05064545.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.3061888525784755	R0563
NbE05064545.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.369412859137219	R0563
NbE05064545.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.3704876072769123	R0563
NbE05064545.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.3452222022856788	R0563
NbE05064545.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.11148825282062981	R0563
NbE05064545.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.3837828802712511	R0563
NbE05064545.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.0134632419709457	R0563
NbE05064545.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.077364297408287	R0563
NbE05064545.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.0257827678046785	R0563
NbE05064565.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.7115060802512723	R0563
NbE05064565.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.6559787267493409	R0563
NbE05064565.1	Nb	35S	GFP	3 MaxLFQ Intensity	-0.1526804247977136	R0563
NbE05064565.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.2645839843800197	R0563
NbE05064565.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.309011305350162	R0563
NbE05064565.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.3097664145373584	R0563
NbE05064565.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.34784933586251376	R0563
NbE05064565.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.33128508177382265	R0563
NbE05064565.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	0.02945105138788228	R0563
NbE05064569.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.9215473231340925	R0563
NbE05064569.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.8958611539763923	R0563
NbE05064569.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.6980005967393055	R0563
NbE05064569.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.3829955945342984	R0563
NbE05064569.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.824204825110554	R0563
NbE05064569.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.4415074255244171	R0563
NbE05064569.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-2.970215073071179	R0563
NbE05064569.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-2.3513844817529677	R0563
NbE05064569.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-2.550998285656366	R0563
NbE05064736.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.8105056105377662	R0563
NbE05064736.1	Nb	35S	GFP	2 MaxLFQ Intensity	-0.8806488987483593	R0563
NbE05064736.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.0057220964478304	R0563
NbE05064736.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.4695155105782	R0563
NbE05064736.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.383393155001511	R0563
NbE05064736.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.402056694355701	R0563
NbE05064736.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-0.8640559203694564	R0563
NbE05064736.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.7934988023250983	R0563
NbE05064736.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.6235707544721653	R0563
NbE05064754.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.7276617385663542	R0563
NbE05064754.1	Nb	35S	GFP	2 MaxLFQ Intensity	-2.1498154582491935	R0563
NbE05064754.1	Nb	35S	GFP	3 MaxLFQ Intensity	-2.214038213467889	R0563
NbE05064754.1	Nb	35S	LST8	1 MaxLFQ Intensity	-3.2429870230324123	R0563
NbE05064754.1	Nb	35S	LST8	2 MaxLFQ Intensity	-3.2565582545448737	R0563
NbE05064754.1	Nb	35S	LST8	3 MaxLFQ Intensity	-3.2441234777135293	R0563
NbE05064754.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.291283355896201	R0563
NbE05064754.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.2620553152185363	R0563
NbE05064754.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.250090087086863	R0563
NbE05064812.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.9701968706680755	R0563
NbE05064812.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.8546533136359056	R0563
NbE05064812.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.8612048880559464	R0563
NbE05064812.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.9754843576964526	R0563
NbE05064812.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.0080038969505192	R0563
NbE05064812.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.0286609224563321	R0563
NbE05064812.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.888448100070112	R0563
NbE05064812.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.8170467751644976	R0563
NbE05064812.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.946020382729614	R0563
NbE05064827.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.268506497843602	R0563
NbE05064827.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.2831633879775577	R0563
NbE05064827.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.2328527087312344	R0563
NbE05064827.1	Nb	35S	LST8	1 MaxLFQ Intensity	-2.3157984473705895	R0563
NbE05064827.1	Nb	35S	LST8	2 MaxLFQ Intensity	-2.662481347295433	R0563
NbE05064827.1	Nb	35S	LST8	3 MaxLFQ Intensity	-2.27198438615053	R0563
NbE05064827.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-3.2542124911750903	R0563
NbE05064827.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-3.737688040244251	R0563
NbE05064827.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-3.266363619182648	R0563
NbE05064878.1	Nb	35S	GFP	1 MaxLFQ Intensity	-0.736329289134976	R0563
NbE05064878.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.0348148019258456	R0563
NbE05064878.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.093475813569002	R0563
NbE05064878.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.8060955039266389	R0563
NbE05064878.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.8052786858866037	R0563
NbE05064878.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.7945036905806757	R0563
NbE05064878.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.009838322626577	R0563
NbE05064878.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-0.928393234077883	R0563
NbE05064878.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-0.9957252773025259	R0563
NbE05064902.1	Nb	35S	GFP	1 MaxLFQ Intensity	-3.2209203971608864	R0563
NbE05064902.1	Nb	35S	GFP	2 MaxLFQ Intensity	-3.376363125137984	R0563
NbE05064902.1	Nb	35S	GFP	3 MaxLFQ Intensity	-3.3833039968817573	R0563
NbE05064902.1	Nb	35S	LST8	1 MaxLFQ Intensity	-1.8329812436655486	R0563
NbE05064902.1	Nb	35S	LST8	2 MaxLFQ Intensity	-1.9370996938848357	R0563
NbE05064902.1	Nb	35S	LST8	3 MaxLFQ Intensity	-1.9637242812932028	R0563
NbE05064902.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.504847535495612	R0563
NbE05064902.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.5691697822374582	R0563
NbE05064902.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.389865771098915	R0563
NbE05064976.1	Nb	35S	GFP	1 MaxLFQ Intensity	-1.2063992317957455	R0563
NbE05064976.1	Nb	35S	GFP	2 MaxLFQ Intensity	-1.1410088317967397	R0563
NbE05064976.1	Nb	35S	GFP	3 MaxLFQ Intensity	-1.2283820636996188	R0563
NbE05064976.1	Nb	35S	LST8	1 MaxLFQ Intensity	-0.16843791052796542	R0563
NbE05064976.1	Nb	35S	LST8	2 MaxLFQ Intensity	-0.3653772130942524	R0563
NbE05064976.1	Nb	35S	LST8	3 MaxLFQ Intensity	-0.2857005654574434	R0563
NbE05064976.1	Nb	35S	RAPTOR	1 MaxLFQ Intensity	-1.5438478349103588	R0563
NbE05064976.1	Nb	35S	RAPTOR	2 MaxLFQ Intensity	-1.6003708341417733	R0563
NbE05064976.1	Nb	35S	RAPTOR	3 MaxLFQ Intensity	-1.7452621575038665	R0563
NbE05064989.1	Nb	35S	GFP	1 MaxLFQ Intensity	0.246801034749034	R0563
NbE05064989.1	Nb	35S	GFP	2 MaxLFQ Intensity	0.27949079897948337	R0563
NbE05064989.1	Nb	35S	GFP	3 MaxLFQ Intensity	0.19773749237747862	R0563
NbE05064989.1	Nb	35S	LST8	1 MaxLFQ Intensity	0.9864447298355554	R0563
NbE05064989.1	Nb	35S	LST8	2 MaxLFQ Intensity	0.9541638548160887	R0563
